region,time_s,ifr_like_hz,ifr_dislike_hz,ifr_like_minus_dislike_hz
amygdala,0.4850000000000009,0.9746611292899188,0.7582915209239011,0.2163696083660177
amygdala,0.4950000000000009,1.0882509749152443,0.7503007476358972,0.3379502272793471
amygdala,0.5050000000000009,1.2072012161528742,0.7732206733968067,0.43398054275606757
amygdala,0.5150000000000009,1.3269287288743747,0.8245276949917534,0.5024010338826214
amygdala,0.5250000000000009,1.4436521283427775,0.8991011607602033,0.5445509675825742
amygdala,0.5350000000000009,1.554417754442496,0.9896045964416076,0.5648131580008884
amygdala,0.5450000000000009,1.6578875139830855,1.0878125963198153,0.5700749176632702
amygdala,0.5550000000000009,1.75343148834117,1.1846985225998832,0.5687329657412867
amygdala,0.565000000000001,1.8416077743171542,1.2725460897769791,0.569061684540175
amygdala,0.575000000000001,1.923365241564941,1.3447106607246588,0.5786545808402821
amygdala,0.585000000000001,1.999905454133187,1.3969585136081812,0.6029469405250059
amygdala,0.595000000000001,2.071723509435353,1.4272254908027158,0.6444980186326372
amygdala,0.605000000000001,2.1385413950413823,1.4357704409648817,0.7027709540765006
amygdala,0.615000000000001,2.1987580857134574,1.4248653402075935,0.773892745505864
amygdala,0.625000000000001,2.250053523714833,1.3982495117527762,0.8518040119620569
amygdala,0.635000000000001,2.2894807506603367,1.3605915083396374,0.9288892423206994
amygdala,0.645000000000001,2.3142140977116306,1.3173864935801622,0.9968276041314683
amygdala,0.655000000000001,2.3225081398096443,1.2742811556565086,1.0482269841531358
amygdala,0.665000000000001,2.314058998945711,1.2368783487480433,1.077180650197668
amygdala,0.675000000000001,2.2902391692358877,1.2105802330610256,1.079658936174862
amygdala,0.685000000000001,2.2534891613495813,1.2000801941991504,1.053408967150431
amygdala,0.6950000000000011,2.2068271269842104,1.2085861145406034,0.998241012443607
amygdala,0.7050000000000011,2.15296328146683,1.2380839785202977,0.9148793029465323
amygdala,0.7150000000000011,2.093329246128487,1.288604046608762,0.8047251995197251
amygdala,0.7250000000000011,2.028085152703932,1.3589150552138778,0.6691700974900543
amygdala,0.7350000000000011,1.956265225995971,1.4464329494024195,0.5098322765935515
amygdala,0.7450000000000011,1.8765656698062119,1.548272768937835,0.3282929008683768
amygdala,0.7550000000000011,1.7879066296058996,1.6617846807755319,0.12612194883036776
amygdala,0.7650000000000011,1.690636746527146,1.7849943162859019,-0.09435756975875598
amygdala,0.7750000000000011,1.5868465295248044,1.9162381057955131,-0.3293915762707087
amygdala,0.7850000000000011,1.4801387239321722,2.0537246125256456,-0.5735858885934735
amygdala,0.7950000000000012,1.3754971557704083,2.194823228983839,-0.8193260732134307
amygdala,0.8050000000000012,1.2784564161444225,2.335667880861776,-1.0572114647173534
amygdala,0.8150000000000012,1.1946322460853351,2.470734527696438,-1.2761022816111027
amygdala,0.8250000000000012,1.129162453217503,2.5931896535736736,-1.4640272003561705
amygdala,0.8350000000000012,1.0867303335950866,2.695774875838245,-1.6090445422431585
amygdala,0.8450000000000012,1.0710647392074997,2.772080573405546,-1.7010158341980464
amygdala,0.8550000000000012,1.0846950138906946,2.8177015603421944,-1.7330065464514999
amygdala,0.8650000000000012,1.1290113712059076,2.8308943587621274,-1.7018829875562198
amygdala,0.8750000000000012,1.2033275758668287,2.812888330997718,-1.6095607551308895
amygdala,0.8850000000000012,1.304842027199056,2.7677248260281146,-1.4628827988290587
amygdala,0.8950000000000012,1.4272598878047638,2.7012119851341354,-1.2739520973293716
amygdala,0.9050000000000012,1.5617861505888493,2.619966683347519,-1.0581805327586695
amygdala,0.9150000000000013,1.6975854854358516,2.5307745492863982,-0.8331890638505466
amygdala,0.9250000000000013,1.8226165442856774,2.4397253725873744,-0.617108828301697
amygdala,0.9350000000000013,1.9256840687784487,2.351619524058739,-0.4259354552802903
amygdala,0.9450000000000013,1.9982260668428953,2.2697963797887404,-0.2715703129458451
amygdala,0.9550000000000013,2.035598576443271,2.1961434334861236,-0.16054485704285248
amygdala,0.9650000000000013,2.038273483403833,2.1314600563648884,-0.09318657296105526
amygdala,0.9750000000000013,2.0112047568897133,2.074752523851252,-0.06354776696153852
amygdala,0.9850000000000013,1.9631573474281983,2.0246051610182145,-0.061447813590016276
amygdala,0.9950000000000013,1.9048015529784659,1.978604461449843,-0.07380290847137716
amygdala,1.0050000000000012,1.8469049262576753,1.9342901865158189,-0.08738526025814353
amygdala,1.0150000000000015,1.7983730995564178,1.8894518087491483,-0.09107870919273053
amygdala,1.0250000000000012,1.7651217583844294,1.8424516328304454,-0.07732987444601602
amygdala,1.0350000000000015,1.7488162823383728,1.7928366018074062,-0.0440203194690334
amygdala,1.0450000000000013,1.747347144022495,1.7406601745813963,0.0066869694410987
amygdala,1.0550000000000015,1.7553357198956245,1.686626884668384,0.06870883522724047
amygdala,1.0650000000000013,1.764917485411161,1.631819224814616,0.13309826059654495
amygdala,1.0750000000000015,1.7672952956792123,1.5768681144585805,0.19042718122063174
amygdala,1.0850000000000013,1.7540148722160547,1.5216331705908617,0.232381701625193
amygdala,1.0950000000000015,1.7184297092022716,1.4651059740468673,0.2533237351554043
amygdala,1.1050000000000013,1.6564348485631266,1.4057663083186305,0.25066854024449614
amygdala,1.1150000000000015,1.5673291756995378,1.3416164585850872,0.22571271711445062
amygdala,1.1250000000000013,1.453843666069057,1.2712553975580843,0.18258826851097276
amygdala,1.1350000000000016,1.3217538366995631,1.1939473591965322,0.12780647750303098
amygdala,1.1450000000000014,1.1788554912409333,1.1105401919533193,0.06831529928761393
amygdala,1.1550000000000016,1.0339043129288488,1.0230353236390286,0.010868989289820163
amygdala,1.1650000000000014,0.8951277640176531,0.9346084164546349,-0.039480652436981734
amygdala,1.1750000000000016,0.7691957448619524,0.8489019477216602,-0.07970620285970775
amygdala,1.1850000000000014,0.6603164344759945,0.7697325659287707,-0.10941613145277618
amygdala,1.1950000000000016,0.5703366675468944,0.7001396351882266,-0.12980296764133226
amygdala,1.2050000000000014,0.4988845090601188,0.6421643926854349,-0.14327988362531613
amygdala,1.2150000000000016,0.44407012572631477,0.5962763478659133,-0.15220622213959856
amygdala,1.2250000000000014,0.40383464595679464,0.5620403292983855,-0.1582056833415909
amygdala,1.2350000000000017,0.37636339363944593,0.5378300246803865,-0.1614666310409406
amygdala,1.2450000000000014,0.3608895619846255,0.5219104524376195,-0.16102089045299395
amygdala,1.2550000000000017,0.3579432472591134,0.5121833158305733,-0.1542400685714599
amygdala,1.2650000000000015,0.3686505026748601,0.5074046935671319,-0.1387541908922718
amygdala,1.2750000000000017,0.39439364034105506,0.506795732630131,-0.11240209228907594
amygdala,1.2850000000000015,0.43576919712164164,0.5108391416237356,-0.07506994450209392
amygdala,1.2950000000000017,0.49211882273505747,0.5209489992260227,-0.028830176490965198
amygdala,1.3050000000000015,0.5612266863459874,0.5393382612751111,0.021888425070876294
amygdala,1.3150000000000017,0.6387738650399607,0.5691380687870239,0.06963579625293681
amygdala,1.3250000000000015,0.7192930019668327,0.6134982120116328,0.10579478995519986
amygdala,1.3350000000000017,0.7968656735787235,0.6754463531252013,0.12141932045352222
amygdala,1.3450000000000015,0.8659808739706716,0.7573932537009214,0.10858762026975022
amygdala,1.3550000000000018,0.9225561584115236,0.8604406537303035,0.06211550468122007
amygdala,1.3650000000000015,0.9640464587271951,0.9841877307612825,-0.020141272034087443
amygdala,1.3750000000000018,0.9906239142082817,1.1262760109898884,-0.13565209678160672
amygdala,1.3850000000000016,1.0044935525607162,1.2828419288057082,-0.2783483762449921
amygdala,1.3950000000000018,1.0094808888775437,1.4483390882802447,-0.438858199402701
amygdala,1.4050000000000016,1.0102507261771536,1.6163291319229929,-0.6060784057458393
amygdala,1.4150000000000018,1.0114536051047225,1.780052163061822,-0.7685985579570995
amygdala,1.4250000000000016,1.0170735371215094,1.9330864145531697,-0.9160128774316603
amygdala,1.4350000000000018,1.0296790162342069,2.069953607424207,-1.04027459119
amygdala,1.4450000000000016,1.0507349234706074,2.1861177712371256,-1.1353828477665182
amygdala,1.4550000000000018,1.080253525452164,2.278442008412861,-1.1981884829606972
amygdala,1.4650000000000016,1.1173317987738323,2.344483122161066,-1.2271513233872338
amygdala,1.4750000000000019,1.1603170413147605,2.3824332753971182,-1.2221162340823577
amygdala,1.4850000000000017,1.2069260024920998,2.3908582735650543,-1.1839322710729545
amygdala,1.4950000000000019,1.254296497293429,2.3684955802880285,-1.1141990829945996
amygdala,1.5050000000000017,1.2986559876792318,2.314594706253863,-1.0159387185746311
amygdala,1.515000000000002,1.3358792314894083,2.229450894429053,-0.8935716629396446
amygdala,1.5250000000000017,1.3608772868047874,2.1148480849458147,-0.7539707981410273
amygdala,1.535000000000002,1.3691388594065694,1.9746464122187697,-0.6055075528122003
amygdala,1.5450000000000017,1.3570592310027303,1.8149341116703983,-0.457874880667668
amygdala,1.555000000000002,1.323307967798237,1.6439903865027337,-0.32068241870449676
amygdala,1.5650000000000017,1.268722730163908,1.4713564519341835,-0.2026337217702756
amygdala,1.575000000000002,1.197574801509732,1.306983522305545,-0.10940872079581299
amygdala,1.5850000000000017,1.1165225859396015,1.1605851747967089,-0.04406258885710734
amygdala,1.595000000000002,1.0342949995527564,1.040143584464238,-0.005848584911481547
amygdala,1.6050000000000018,0.960265441537921,0.9512914463830541,0.008973995154866965
amygdala,1.615000000000002,0.9031855927421273,0.8968356060692477,0.0063499866728795595
amygdala,1.6250000000000018,0.8704401234138669,0.8770336580070254,-0.006593534593158479
amygdala,1.635000000000002,0.8666826646043396,0.8894196850315211,-0.02273702042718151
amygdala,1.6450000000000018,0.8935070873648394,0.9299975877676239,-0.036490500402784454
amygdala,1.655000000000002,0.9490789561303915,0.9932769162290693,-0.044197960098677824
amygdala,1.6650000000000018,1.0281578518077663,1.0737162674117817,-0.04555841560401541
amygdala,1.675000000000002,1.1227864677161528,1.1653273542665517,-0.04254088655039889
amygdala,1.6850000000000018,1.2225492122407304,1.2632114719060694,-0.040662259665338985
amygdala,1.695000000000002,1.316710504116209,1.3627367374799526,-0.04602623336374356
amygdala,1.7050000000000018,1.3943132569682035,1.4600026772734163,-0.06568942030521274
amygdala,1.715000000000002,1.4469234685797248,1.5516487705518789,-0.10472530197215413
amygdala,1.7250000000000019,1.4689867948754873,1.6340646991329142,-0.16507790425742686
amygdala,1.735000000000002,1.4586407806098118,1.7041703778952162,-0.24552959728540436
amygdala,1.7450000000000019,1.4180635061431235,1.7594807792142155,-0.34141727307109204
amygdala,1.7550000000000021,1.3528502456956542,1.7984257132693315,-0.4455754675736774
amygdala,1.765000000000002,1.2712632588218553,1.8213993074916925,-0.5501360486698372
amygdala,1.7750000000000021,1.183516099859781,1.8309500329867565,-0.6474339331269756
amygdala,1.785000000000002,1.0994874003162434,1.8323389170430304,-0.7328515167267871
amygdala,1.7950000000000021,1.0288612701551503,1.832429520002747,-0.8035682498475967
amygdala,1.805000000000002,0.9795753004183667,1.8391223388691653,-0.8595470384507986
amygdala,1.8150000000000022,0.9570793359299318,1.859570572290302,-0.9024912363603702
amygdala,1.825000000000002,0.9637095552505371,1.8985878158974632,-0.934878260646926
amygdala,1.8350000000000022,0.9982876045588407,1.9573152142754504,-0.9590276097166097
amygdala,1.845000000000002,1.0562899820341032,2.0324872462999397,-0.9761972642658365
amygdala,1.8550000000000022,1.1300105957025073,2.1167314346209403,-0.986720838918433
amygdala,1.865000000000002,1.2097452461592377,2.1992315139474536,-0.9894862677882159
amygdala,1.8750000000000022,1.2850428311956408,2.267573130568008,-0.9825302993723672
amygdala,1.885000000000002,1.3462027666163086,2.3095935541794224,-0.9633907875631138
amygdala,1.8950000000000022,1.385626740840764,2.3152290849185793,-0.9296023440778152
amygdala,1.905000000000002,1.398686270509454,2.278135667668277,-0.8794493971588229
amygdala,1.9150000000000023,1.3841561732861465,2.196366394325206,-0.8122102210390596
amygdala,1.925000000000002,1.3434209102876742,2.0725705461836688,-0.7291496358959946
amygdala,1.9350000000000023,1.2803596647344113,1.913230312286791,-0.6328706475523798
amygdala,1.945000000000002,1.199334567481988,1.7276620149615698,-0.5283274474795818
amygdala,1.9550000000000023,1.105008946948402,1.5265100005679957,-0.4215010536195938
amygdala,1.965000000000002,1.0014736637573423,1.3202705442038263,-0.318796880446484
amygdala,1.9750000000000023,0.8924364091002549,1.1184176317468466,-0.2259812226465917
amygdala,1.985000000000002,0.7807865787977473,0.9284201541653085,-0.14763357536756128
amygdala,1.9950000000000023,0.6693563028140168,0.7553461993544267,-0.0859898965404099
hippocampus,-0.495,0.20361944781686342,0.23535766792398524,-0.03173822010712182
hippocampus,-0.485,0.24278960725806897,0.2860917306986205,-0.04330212344055151
hippocampus,-0.475,0.28101401450870417,0.3377586341871224,-0.05674461967841821
hippocampus,-0.46499999999999997,0.3165098073202471,0.3879551512804744,-0.07144534396022734
hippocampus,-0.45499999999999996,0.34787970355582876,0.4344160524484905,-0.08653634889266176
hippocampus,-0.44499999999999995,0.3742723376425064,0.47500427456745364,-0.10073193692494725
hippocampus,-0.43499999999999994,0.39541298376844164,0.5082462068449012,-0.11283322307645954
hippocampus,-0.42499999999999993,0.41151072538623334,0.5329878649049414,-0.12147713951870809
hippocampus,-0.4149999999999999,0.42308392318188476,0.5487196940595596,-0.1256357708776748
hippocampus,-0.4049999999999999,0.4307616692693913,0.5553646513493855,-0.1246029820799942
hippocampus,-0.3949999999999999,0.43511094406038797,0.5533682429582243,-0.11825729889783632
hippocampus,-0.3849999999999999,0.43651576793603636,0.5435610569832721,-0.1070452890472357
hippocampus,-0.3749999999999999,0.43511094406038797,0.5273731796173664,-0.09226223555697843
hippocampus,-0.3649999999999999,0.4307616692693913,0.5068191027920362,-0.07605743352264493
hippocampus,-0.35499999999999987,0.42308392318188476,0.4847179927154277,-0.061634069533542946
hippocampus,-0.34499999999999986,0.41151072538623334,0.46450378882645177,-0.052993063440218424
hippocampus,-0.33499999999999985,0.39541298376844164,0.45004013167877394,-0.0546271479103323
hippocampus,-0.32499999999999984,0.3742723376425064,0.4452280476111401,-0.0709557099686337
hippocampus,-0.31499999999999984,0.34787970355582876,0.45349131874451704,-0.10561161518868828
hippocampus,-0.3049999999999998,0.3165098073202471,0.47731768001624497,-0.1608078726959979
hippocampus,-0.2949999999999998,0.28101401450870417,0.5175672497077387,-0.23655323519903454
hippocampus,-0.2849999999999998,0.24278960725806897,0.573508732366504,-0.33071912510843504
hippocampus,-0.2749999999999998,0.20361944781686342,0.6426330149256048,-0.43901356710874134
hippocampus,-0.2649999999999998,0.16541738673399212,0.7210758387353772,-0.5556584520013851
hippocampus,-0.2549999999999998,0.129944496693717,0.8035442109630465,-0.6735997142693295
hippocampus,-0.24499999999999977,0.09853077578098333,0.8844738551631399,-0.7859430793821566
hippocampus,-0.23499999999999976,0.07209831912488168,0.9582638698102928,-0.8861655506854111
hippocampus,-0.22499999999999976,0.05083594332576376,1.0197593034409216,-0.9689233601151578
hippocampus,-0.21499999999999975,0.034515875640399866,1.06493631022302,-1.0304204345826202
hippocampus,-0.20499999999999974,0.022554964017802118,1.0915116118883024,-1.0689566478705002
hippocampus,-0.19499999999999973,0.01417961707207737,1.0992197592085904,-1.085040142136513
hippocampus,-0.18499999999999972,0.008573343578110952,1.090293337357002,-1.081719993778891
hippocampus,-0.1749999999999997,0.0049473557003878515,1.0691559054934623,-1.0642085497930744
hippocampus,-0.1649999999999997,0.002770016375465188,1.0422717772510217,-1.0395017608755566
hippocampus,-0.1549999999999997,0.0014901149012276592,1.017262720096429,-1.0157726051952014
hippocampus,-0.14499999999999968,0.0007701678752454822,1.0017307734288223,-1.000960605553577
hippocampus,-0.13499999999999968,0.00038245404829916215,1.0021208752033763,-1.0017384211550773
hippocampus,-0.12499999999999967,0.00018247414849088418,1.0221947655124137,-1.022012291363923
hippocampus,-0.11499999999999966,8.364724657602327e-05,1.0623719533433353,-1.0622883060967594
hippocampus,-0.10499999999999965,0.0,1.1192780352801341,-1.1192780352801341
hippocampus,-0.09499999999999964,0.0,1.1860086038295423,-1.1860086038295423
hippocampus,-0.08499999999999963,0.0,1.2530118505353074,-1.2530118505353074
hippocampus,-0.07499999999999962,0.0,1.3095442699413915,-1.3095442699413915
hippocampus,-0.06499999999999961,0.0,1.3450730913452742,-1.3450730913452742
hippocampus,-0.054999999999999605,0.0,1.351206787347304,-1.351206787347304
hippocampus,-0.044999999999999596,0.0,1.3229091403123385,-1.3229091403123385
hippocampus,-0.03499999999999959,0.0,1.2592665107548853,-1.2592665107548853
hippocampus,-0.024999999999999578,0.0,1.163578527076393,-1.163578527076393
hippocampus,-0.01499999999999957,0.0,1.0430449191447462,-1.0430449191447462
hippocampus,-0.00499999999999956,0.0,0.9073192079008355,-0.9073192079008355
hippocampus,0.0050000000000004485,0.0,0.7673310699517569,-0.7673310699517569
hippocampus,0.015000000000000457,0.0,0.6337131420639592,-0.6337131420639592
hippocampus,0.025000000000000466,0.0,0.5156927473819887,-0.5156927473819887
hippocampus,0.035000000000000475,0.0,0.42006461852443727,-0.42006461852443727
hippocampus,0.045000000000000484,0.0,0.3509570475345146,-0.3509570475345146
hippocampus,0.05500000000000049,0.0,0.30941584168174835,-0.30941584168174835
hippocampus,0.0650000000000005,8.364724657602327e-05,0.29411304228595014,-0.29402939503937414
hippocampus,0.07500000000000051,0.00018247414849088418,0.3015287663938955,-0.3013462922454046
hippocampus,0.08500000000000052,0.00038245404829916215,0.3265198749049301,-0.32613742085663094
hippocampus,0.09500000000000053,0.0007701678752454822,0.3629129731132809,-0.36214280523803544
hippocampus,0.10500000000000054,0.0014901149012276592,0.40411060070312194,-0.4026204858018943
hippocampus,0.11500000000000055,0.0028536636220412113,0.44393806339964065,-0.44108439977759945
hippocampus,0.12500000000000056,0.005129829848878735,0.477015049765021,-0.4718852199161423
hippocampus,0.13500000000000056,0.008872150379834092,0.49957210066573304,-0.49069995028589897
hippocampus,0.14500000000000057,0.014767310798831968,0.5096703632154959,-0.4949030524166639
hippocampus,0.15500000000000058,0.023662624870730616,0.5076170632604167,-0.48395443838968605
hippocampus,0.1650000000000006,0.03651572414061957,0.4950703961389101,-0.4585546719982905
hippocampus,0.1750000000000006,0.054293184124923954,0.4750829081720267,-0.42078972404710274
hippocampus,0.1850000000000006,0.07781799908095142,0.45101603784888117,-0.37319803876792973
hippocampus,0.19500000000000062,0.10758056300418198,0.4258856735415716,-0.31830511053738964
hippocampus,0.20500000000000063,0.14354366308510902,0.40163055621039256,-0.25808689312528355
hippocampus,0.21500000000000064,0.18498347742706917,0.37899071315781124,-0.19400723573074208
hippocampus,0.22500000000000064,0.2304103122235974,0.35750719902869027,-0.12709688680509287
hippocampus,0.23500000000000065,0.2776020343670856,0.33591230091428487,-0.058310266547199285
hippocampus,0.24500000000000066,0.32376149126353587,0.31269189912296796,0.011069592140567908
hippocampus,0.25500000000000067,0.36578264131097143,0.2866468922920547,0.07913574901891673
hippocampus,0.2650000000000007,0.4005866974367601,0.2572979368528312,0.14328876058392892
hippocampus,0.2750000000000007,0.42547597199442666,0.22504089091672078,0.20043508107770588
hippocampus,0.2850000000000007,0.4385354500471855,0.19104429503182388,0.24749115501536165
hippocampus,0.2950000000000007,0.4386342769491004,0.15712258773070015,0.28151168921840025
hippocampus,0.3050000000000007,0.4259420732893019,0.12488857183635217,0.30105350145294973
hippocampus,0.3150000000000007,0.4015393394604965,0.09602091722691235,0.30551842223358416
hippocampus,0.32500000000000073,0.3676552102604983,0.07172245362172895,0.29593275663876933
hippocampus,0.33500000000000074,0.32730167551424655,0.052875806768442626,0.27442586874580394
hippocampus,0.34500000000000075,0.2841231522152771,0.03983316296155741,0.2442899892537197
hippocampus,0.35500000000000076,0.2418524990790884,0.032915776713453006,0.2089367223656354
hippocampus,0.36500000000000077,0.20431043009934263,0.03251687133714731,0.17179355876219532
hippocampus,0.3750000000000008,0.17497603726139238,0.03946421198116322,0.13551182528022915
hippocampus,0.3850000000000008,0.1568135285941505,0.05483240839032414,0.10198112020382635
hippocampus,0.3950000000000008,0.15210635385045568,0.08015614330654966,0.07195021054390602
hippocampus,0.4050000000000008,0.1623981975864587,0.11716116441336971,0.045237033173089
hippocampus,0.4150000000000008,0.188117143125777,0.16742105922125144,0.020696083904525542
hippocampus,0.4250000000000008,0.2287416777076388,0.23189431414849604,-0.003152636440857226
hippocampus,0.43500000000000083,0.2825311783860907,0.31049984315658774,-0.02796866477049703
hippocampus,0.44500000000000084,0.3465436099608835,0.40143331756796863,-0.054889707607085114
hippocampus,0.45500000000000085,0.4167571759284639,0.5011680271452548,-0.08441085121679087
hippocampus,0.46500000000000086,0.48837187705384727,0.6045681185183508,-0.11619624146450352
hippocampus,0.47500000000000087,0.5562484511263925,0.7047710376468115,-0.14852258652041894
hippocampus,0.4850000000000009,0.6156654628722238,0.7944509861383247,-0.17878552326610087
hippocampus,0.4950000000000009,0.6626157100704476,0.8665443467234467,-0.2039286366529991
hippocampus,0.5050000000000009,0.6945196646704924,0.9153502508588316,-0.22083058618833917
hippocampus,0.5150000000000009,0.7103884271018157,0.9374794440308133,-0.22709101692899758
hippocampus,0.5250000000000009,0.7107489289143586,0.9325739525425359,-0.22182502362817735
hippocampus,0.5350000000000009,0.6975064095555448,0.9032447013929936,-0.20573829183744885
hippocampus,0.5450000000000009,0.6731557178051188,0.855023941110982,-0.18186822330586316
hippocampus,0.5550000000000009,0.6404704475997904,0.795369429191258,-0.15489898159146753
hippocampus,0.565000000000001,0.6019420108470243,0.7325335461435067,-0.13059153529648249
hippocampus,0.575000000000001,0.5595603589870458,0.6742725710125629,-0.11471221202551707
hippocampus,0.585000000000001,0.5144990396450635,0.6267642715311968,-0.11226523188613335
hippocampus,0.595000000000001,0.4675500502996184,0.5935537961212034,-0.12600374582158502
hippocampus,0.605000000000001,0.41923309945443776,0.5755363418053577,-0.15630324235091997
hippocampus,0.615000000000001,0.3701472294782264,0.5710930572821856,-0.2009458278039592
hippocampus,0.625000000000001,0.3212208889317964,0.5765653183214416,-0.25534442938964524
hippocampus,0.635000000000001,0.27382662844959316,0.5875070851718994,-0.31368045672230627
hippocampus,0.645000000000001,0.2297373584973661,0.5995204383932919,-0.36978307989592585
hippocampus,0.655000000000001,0.19094760680571488,0.6091273063412922,-0.4181796995355773
hippocampus,0.665000000000001,0.15941337495822233,0.614280700220733,-0.45486732526251067
hippocampus,0.675000000000001,0.13677146620102115,0.6144932268236063,-0.47772176062258515
hippocampus,0.685000000000001,0.12417123541579166,0.6107043570350938,-0.4865331216193022
hippocampus,0.6950000000000011,0.12180909584639957,0.6045915861431651,-0.48278249029676557
hippocampus,0.7050000000000011,0.1292853440418527,0.5982495775803067,-0.468964233538454
hippocampus,0.7150000000000011,0.14508399883559997,0.5938417644242904,-0.4487577655886904
hippocampus,0.7250000000000011,0.16710748153502808,0.5926379540533391,-0.425530472518311
hippocampus,0.7350000000000011,0.1925066706545523,0.5952439993210638,-0.40273732866651146
hippocampus,0.7450000000000011,0.21825209026502082,0.6012741434819044,-0.38302205321688365
hippocampus,0.7550000000000011,0.24143778388994053,0.6097512840306017,-0.3683135001406612
hippocampus,0.7650000000000011,0.25989874602017954,0.6187965189107683,-0.3588977728905887
hippocampus,0.7750000000000011,0.2722916056195938,0.6261885914442261,-0.3538969858246323
hippocampus,0.7850000000000011,0.278539650008819,0.6298891336206258,-0.35134948361180685
hippocampus,0.7950000000000012,0.27970637375596735,0.6282687869914455,-0.34856241323547815
hippocampus,0.8050000000000012,0.2776856816136616,0.6204538033539998,-0.3427681217403382
hippocampus,0.8150000000000012,0.27464790387965676,0.6064743946968755,-0.3318264908172187
hippocampus,0.8250000000000012,0.2726089227775208,0.5872964248718696,-0.3146875020943488
hippocampus,0.8350000000000012,0.2726089227775208,0.5643521060781203,-0.29174318330059945
hippocampus,0.8450000000000012,0.27464790387965676,0.5394685624761077,-0.264820658596451
hippocampus,0.8550000000000012,0.2776020343670856,0.5146201310686762,-0.23701809670159063
hippocampus,0.8650000000000012,0.27960754685405254,0.49119344335610843,-0.2115858965020559
hippocampus,0.8750000000000012,0.2783396701090107,0.47039678495927323,-0.19205711485026256
hippocampus,0.8850000000000012,0.2719038917926475,0.4532139968468727,-0.18131010505422518
hippocampus,0.8950000000000012,0.2591787989941974,0.4402457001028884,-0.181066901108691
hippocampus,0.9050000000000012,0.24024152966227902,0.4320418089940199,-0.19180027933174087
hippocampus,0.9150000000000013,0.21634087233516508,0.4291328924412309,-0.2127920201060658
hippocampus,0.9250000000000013,0.1896129054667713,0.4318340060063455,-0.24222110053957424
hippocampus,0.9350000000000013,0.16301877826158806,0.4401865601235482,-0.2771677818619601
hippocampus,0.9450000000000013,0.13973384276294668,0.4541824701737731,-0.31444862741082646
hippocampus,0.9550000000000013,0.12304125219986276,0.47330184247381724,-0.3502605902739545
hippocampus,0.9650000000000013,0.11608780313742914,0.49680681376486124,-0.3807190106274321
hippocampus,0.9750000000000013,0.1216023172531426,0.5237133501568043,-0.4021110329036617
hippocampus,0.9850000000000013,0.1421503722253794,0.5528625499814959,-0.41071217775611646
hippocampus,0.9950000000000013,0.18012994577394265,0.5829604196238678,-0.40283047384992515
hippocampus,1.0050000000000012,0.2374359778997019,0.6128295946090833,-0.3753936167093814
hippocampus,1.0150000000000015,0.31550437921684926,0.6412053029691098,-0.32570092375226056
hippocampus,1.0250000000000012,0.41489737253298303,0.667032704398199,-0.2521353318652159
hippocampus,1.0350000000000015,0.5348650060937882,0.6897007742548952,-0.154835768161107
hippocampus,1.0450000000000013,0.6728774534585041,0.7085021740074529,-0.03562472054894872
hippocampus,1.0550000000000015,0.8242459647632528,0.7230756829367967,0.10117028182645615
hippocampus,1.0650000000000013,0.9820553331539673,0.7329832244606465,0.24907210869332086
hippocampus,1.0750000000000015,1.1372175341567716,0.7375631933250527,0.3996543408317189
hippocampus,1.0850000000000013,1.2791827372549776,0.7358339066956332,0.5433488305593444
hippocampus,1.0950000000000015,1.3971156195997856,0.726536758712189,0.6705788608875966
hippocampus,1.1050000000000013,1.481319626657326,0.708676331068136,0.7726432955891901
hippocampus,1.1150000000000015,1.5244345737238842,0.6814270309578956,0.8430075427659887
hippocampus,1.1250000000000013,1.5229144725344024,0.6451346227349904,0.8777798497994119
hippocampus,1.1350000000000016,1.477684493683948,0.6013764156128706,0.8763080780710774
hippocampus,1.1450000000000014,1.3941947196001836,0.5530131715227949,0.8411815480773887
hippocampus,1.1550000000000016,1.2817455095736376,0.5039380600333683,0.7778074495402694
hippocampus,1.1650000000000014,1.152197761130823,0.45821901630691714,0.6939787448239059
hippocampus,1.1750000000000016,1.0183035141273424,0.4196193855720126,0.5986841285553298
hippocampus,1.1850000000000014,0.8920370582151839,0.3910231121362869,0.5010139460788969
hippocampus,1.1950000000000016,0.7828146320472776,0.3735388292239281,0.4092758028233495
hippocampus,1.2050000000000014,0.6966979541881884,0.36699851140430484,0.3296994427838835
hippocampus,1.2150000000000016,0.6357249333639107,0.37000554842251887,0.2657193849413918
hippocampus,1.2250000000000014,0.5980873354313203,0.38049163503402333,0.21759570039729698
hippocampus,1.2350000000000017,0.5788640196614017,0.39625161409588117,0.1826124055655205
hippocampus,1.2450000000000014,0.5712063165552602,0.41557182038447454,0.15563449617078567
hippocampus,1.2550000000000017,0.56775912531423,0.4371719442200433,0.1305871810941867
hippocampus,1.2650000000000015,0.5620541135896084,0.460398558840706,0.10165555474890242
hippocampus,1.2750000000000017,0.5495732056627705,0.4850991594123427,0.06447404625042774
hippocampus,1.2850000000000015,0.5285153311425297,0.5110052514670782,0.017510079675451484
hippocampus,1.2950000000000017,0.4995786398248189,0.5377358920212343,-0.03815725219641536
hippocampus,1.3050000000000015,0.4653975654821281,0.5642458226120531,-0.09884825712992507
hippocampus,1.3150000000000017,0.429770366655278,0.5890362702678047,-0.15926590361252668
